image_id,class,xmin,ymin,xmax,ymax,image_id_str,box_area,path,width,height,x1n,y1n,x2n,y2n
787,car,226,231,505,347,00000787,32364,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000787.jpg,720,480,0.3138888888888889,0.48125,0.7013888888888888,0.7229166666666667
788,car,284,127,532,250,00000788,30504,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000788.jpg,720,480,0.39444444444444443,0.26458333333333334,0.7388888888888889,0.5208333333333334
789,pickup_truck,104,45,227,98,00000789,6519,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000789.jpg,342,228,0.30409356725146197,0.19736842105263158,0.6637426900584795,0.4298245614035088
790,pickup_truck,187,52,263,88,00000790,2736,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000790.jpg,342,228,0.5467836257309941,0.22807017543859648,0.7690058479532164,0.38596491228070173
791,bus,25,136,524,321,00000791,92315,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000791.jpg,720,480,0.034722222222222224,0.2833333333333333,0.7277777777777777,0.66875
792,car,207,188,485,334,00000792,40588,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000792.jpg,720,480,0.2875,0.39166666666666666,0.6736111111111112,0.6958333333333333
793,car,11,216,179,294,00000793,13104,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000793.jpg,720,480,0.015277777777777777,0.45,0.24861111111111112,0.6125
794,pickup_truck,205,204,529,362,00000794,51192,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000794.jpg,720,480,0.2847222222222222,0.425,0.7347222222222223,0.7541666666666667
795,car,108,100,249,150,00000795,7050,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000795.jpg,342,228,0.3157894736842105,0.43859649122807015,0.7280701754385965,0.6578947368421053
796,car,376,308,575,479,00000796,34029,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000796.jpg,720,480,0.5222222222222223,0.6416666666666667,0.7986111111111112,0.9979166666666667
797,car,591,159,698,249,00000797,9630,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000797.jpg,720,480,0.8208333333333333,0.33125,0.9694444444444444,0.51875
798,car,32,107,114,144,00000798,3034,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000798.jpg,720,480,0.044444444444444446,0.22291666666666668,0.15833333333333333,0.3
799,pickup_truck,17,133,152,192,00000799,7965,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000799.jpg,342,228,0.049707602339181284,0.5833333333333334,0.4444444444444444,0.8421052631578947
800,car,65,72,99,90,00000800,612,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000800.jpg,342,228,0.19005847953216373,0.3157894736842105,0.2894736842105263,0.39473684210526316
801,car,123,53,216,91,00000801,3534,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000801.jpg,342,228,0.35964912280701755,0.2324561403508772,0.631578947368421,0.3991228070175439
802,car,150,217,361,335,00000802,24898,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000802.jpg,720,480,0.20833333333333334,0.45208333333333334,0.5013888888888889,0.6979166666666666
803,single_unit_truck,269,22,387,81,00000803,6962,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000803.jpg,720,480,0.3736111111111111,0.04583333333333333,0.5375,0.16875
804,car,36,48,121,92,00000804,3740,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000804.jpg,342,228,0.10526315789473684,0.21052631578947367,0.3538011695906433,0.40350877192982454
805,car,551,161,717,275,00000805,18924,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000805.jpg,720,480,0.7652777777777777,0.33541666666666664,0.9958333333333333,0.5729166666666666
806,bus,422,136,694,269,00000806,36176,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000806.jpg,720,480,0.5861111111111111,0.2833333333333333,0.9638888888888889,0.5604166666666667
807,car,514,152,685,244,00000807,15732,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000807.jpg,720,480,0.7138888888888889,0.31666666666666665,0.9513888888888888,0.5083333333333333
808,car,216,272,395,377,00000808,18795,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000808.jpg,720,480,0.3,0.5666666666666667,0.5486111111111112,0.7854166666666667
809,car,606,266,714,341,00000809,8100,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000809.jpg,720,480,0.8416666666666667,0.5541666666666667,0.9916666666666667,0.7104166666666667
810,motorized_vehicle,424,362,663,478,00000810,27724,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000810.jpg,720,480,0.5888888888888889,0.7541666666666667,0.9208333333333333,0.9958333333333333
811,pickup_truck,198,154,285,221,00000811,5829,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000811.jpg,720,480,0.275,0.32083333333333336,0.3958333333333333,0.46041666666666664
812,pickup_truck,383,197,476,268,00000812,6603,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000812.jpg,720,480,0.5319444444444444,0.41041666666666665,0.6611111111111111,0.5583333333333333
813,pickup_truck,330,59,564,171,00000813,26208,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000813.jpg,720,480,0.4583333333333333,0.12291666666666666,0.7833333333333333,0.35625
814,bus,4,268,716,478,00000814,149520,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000814.jpg,720,480,0.005555555555555556,0.5583333333333333,0.9944444444444445,0.9958333333333333
815,car,586,136,715,248,00000815,14448,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000815.jpg,720,480,0.8138888888888889,0.2833333333333333,0.9930555555555556,0.5166666666666667
816,articulated_truck,0,28,719,276,00000816,178312,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000816.jpg,720,480,0.0,0.058333333333333334,0.9986111111111111,0.575
817,car,22,55,90,90,00000817,2380,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000817.jpg,342,228,0.06432748538011696,0.2412280701754386,0.2631578947368421,0.39473684210526316
818,car,460,191,595,260,00000818,9315,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000818.jpg,720,480,0.6388888888888888,0.39791666666666664,0.8263888888888888,0.5416666666666666
819,car,311,208,420,324,00000819,12644,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000819.jpg,720,480,0.43194444444444446,0.43333333333333335,0.5833333333333334,0.675
820,car,249,229,441,310,00000820,15552,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000820.jpg,720,480,0.3458333333333333,0.47708333333333336,0.6125,0.6458333333333334
821,bus,3,120,106,192,00000821,7416,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000821.jpg,720,480,0.004166666666666667,0.25,0.14722222222222223,0.4
822,car,18,165,211,278,00000822,21809,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000822.jpg,720,480,0.025,0.34375,0.29305555555555557,0.5791666666666667
823,pickup_truck,7,54,101,98,00000823,4136,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000823.jpg,342,228,0.02046783625730994,0.23684210526315788,0.2953216374269006,0.4298245614035088
824,car,309,170,538,277,00000824,24503,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000824.jpg,720,480,0.42916666666666664,0.3541666666666667,0.7472222222222222,0.5770833333333333
825,car,257,57,337,93,00000825,2880,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000825.jpg,342,228,0.7514619883040936,0.25,0.9853801169590644,0.40789473684210525
826,bus,261,1,644,147,00000826,55918,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000826.jpg,720,480,0.3625,0.0020833333333333333,0.8944444444444445,0.30625
827,bus,2,155,371,477,00000827,118818,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000827.jpg,720,480,0.002777777777777778,0.3229166666666667,0.5152777777777777,0.99375
828,car,367,224,495,320,00000828,12288,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000828.jpg,720,480,0.5097222222222222,0.4666666666666667,0.6875,0.6666666666666666
829,car,532,123,712,249,00000829,22680,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000829.jpg,720,480,0.7388888888888889,0.25625,0.9888888888888889,0.51875
830,bus,402,49,472,108,00000830,4130,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000830.jpg,720,480,0.5583333333333333,0.10208333333333333,0.6555555555555556,0.225
831,car,276,254,424,375,00000831,17908,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000831.jpg,720,480,0.38333333333333336,0.5291666666666667,0.5888888888888889,0.78125
832,car,523,224,700,321,00000832,17169,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000832.jpg,720,480,0.7263888888888889,0.4666666666666667,0.9722222222222222,0.66875
833,car,269,44,372,108,00000833,6592,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000833.jpg,720,480,0.3736111111111111,0.09166666666666666,0.5166666666666667,0.225
834,car,234,100,336,151,00000834,5202,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000834.jpg,342,228,0.6842105263157895,0.43859649122807015,0.9824561403508771,0.6622807017543859
835,motorized_vehicle,291,87,339,126,00000835,1872,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000835.jpg,342,228,0.8508771929824561,0.3815789473684211,0.9912280701754386,0.5526315789473685
836,work_van,237,76,275,118,00000836,1596,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000836.jpg,342,228,0.6929824561403509,0.3333333333333333,0.804093567251462,0.5175438596491229
837,car,537,95,711,243,00000837,25752,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000837.jpg,720,480,0.7458333333333333,0.19791666666666666,0.9875,0.50625
838,car,182,301,400,468,00000838,36406,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000838.jpg,720,480,0.25277777777777777,0.6270833333333333,0.5555555555555556,0.975
839,work_van,180,36,360,128,00000839,16560,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000839.jpg,720,480,0.25,0.075,0.5,0.26666666666666666
840,pickup_truck,181,287,375,436,00000840,28906,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000840.jpg,720,480,0.2513888888888889,0.5979166666666667,0.5208333333333334,0.9083333333333333
841,bus,402,118,553,207,00000841,13439,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000841.jpg,720,480,0.5583333333333333,0.24583333333333332,0.7680555555555556,0.43125
842,pickup_truck,259,46,306,70,00000842,1128,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000842.jpg,342,228,0.7573099415204678,0.20175438596491227,0.8947368421052632,0.30701754385964913
843,car,571,63,641,107,00000843,3080,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000843.jpg,720,480,0.7930555555555555,0.13125,0.8902777777777777,0.22291666666666668
844,car,563,246,709,338,00000844,13432,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000844.jpg,720,480,0.7819444444444444,0.5125,0.9847222222222223,0.7041666666666667
845,pickup_truck,486,395,707,479,00000845,18564,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000845.jpg,720,480,0.675,0.8229166666666666,0.9819444444444444,0.9979166666666667
846,car,252,53,337,87,00000846,2890,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000846.jpg,342,228,0.7368421052631579,0.2324561403508772,0.9853801169590644,0.3815789473684211
847,bus,482,146,696,271,00000847,26750,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000847.jpg,720,480,0.6694444444444444,0.30416666666666664,0.9666666666666667,0.5645833333333333
848,pickup_truck,174,37,361,125,00000848,16456,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000848.jpg,720,480,0.24166666666666667,0.07708333333333334,0.5013888888888889,0.2604166666666667
849,car,240,278,402,390,00000849,18144,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000849.jpg,720,480,0.3333333333333333,0.5791666666666667,0.5583333333333333,0.8125
850,car,147,321,350,477,00000850,31668,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000850.jpg,720,480,0.20416666666666666,0.66875,0.4861111111111111,0.99375
851,car,39,294,220,411,00000851,21177,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000851.jpg,720,480,0.05416666666666667,0.6125,0.3055555555555556,0.85625
852,car,121,48,226,90,00000852,4410,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000852.jpg,342,228,0.3538011695906433,0.21052631578947367,0.6608187134502924,0.39473684210526316
853,pickup_truck,101,302,406,479,00000853,53985,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000853.jpg,720,480,0.14027777777777778,0.6291666666666667,0.5638888888888889,0.9979166666666667
854,car,464,230,603,320,00000854,12510,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000854.jpg,720,480,0.6444444444444445,0.4791666666666667,0.8375,0.6666666666666666
855,car,251,297,535,477,00000855,51120,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000855.jpg,720,480,0.3486111111111111,0.61875,0.7430555555555556,0.99375
856,car,199,295,408,466,00000856,35739,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000856.jpg,720,480,0.2763888888888889,0.6145833333333334,0.5666666666666667,0.9708333333333333
857,car,71,294,222,401,00000857,16157,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000857.jpg,720,480,0.09861111111111111,0.6125,0.30833333333333335,0.8354166666666667
858,car,412,71,468,116,00000858,2520,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000858.jpg,720,480,0.5722222222222222,0.14791666666666667,0.65,0.24166666666666667
859,work_van,411,57,487,93,00000859,2736,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000859.jpg,720,480,0.5708333333333333,0.11875,0.6763888888888889,0.19375
860,pickup_truck,162,152,445,275,00000860,34809,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000860.jpg,720,480,0.225,0.31666666666666665,0.6180555555555556,0.5729166666666666
861,pickup_truck,293,193,684,405,00000861,82892,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000861.jpg,720,480,0.40694444444444444,0.40208333333333335,0.95,0.84375
862,motorized_vehicle,260,38,362,90,00000862,5304,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000862.jpg,720,480,0.3611111111111111,0.07916666666666666,0.5027777777777778,0.1875
863,articulated_truck,25,45,234,110,00000863,13585,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000863.jpg,342,228,0.07309941520467836,0.19736842105263158,0.6842105263157895,0.4824561403508772
864,pickup_truck,548,207,712,312,00000864,17220,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000864.jpg,720,480,0.7611111111111111,0.43125,0.9888888888888889,0.65
865,car,30,142,143,185,00000865,4859,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000865.jpg,342,228,0.08771929824561403,0.6228070175438597,0.41812865497076024,0.8114035087719298
866,car,7,58,75,100,00000866,2856,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000866.jpg,342,228,0.02046783625730994,0.2543859649122807,0.21929824561403508,0.43859649122807015
867,motorized_vehicle,2,78,51,111,00000867,1617,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000867.jpg,342,228,0.005847953216374269,0.34210526315789475,0.14912280701754385,0.4868421052631579
868,car,413,229,713,424,00000868,58500,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000868.jpg,720,480,0.5736111111111111,0.47708333333333336,0.9902777777777778,0.8833333333333333
869,car,365,140,431,177,00000869,2442,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000869.jpg,720,480,0.5069444444444444,0.2916666666666667,0.5986111111111111,0.36875
870,car,114,88,284,196,00000870,18360,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000870.jpg,720,480,0.15833333333333333,0.18333333333333332,0.39444444444444443,0.4083333333333333
871,car,138,215,399,384,00000871,44109,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000871.jpg,720,480,0.19166666666666668,0.4479166666666667,0.5541666666666667,0.8
872,car,519,103,708,233,00000872,24570,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000872.jpg,720,480,0.7208333333333333,0.21458333333333332,0.9833333333333333,0.48541666666666666
